ID#,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1617,404142,75509,13,0,0,4784
1618,28733,0,0,0,0,4650
1619,26965,7346,13,0,0,4653
1620,278437,50888,26,0,0,4744
1621,5074,500,1,0,0,4730
1622,43338,1000,4,1000,4,4275
1623,23551,2375,12,0,0,4663
1624,32015,6000,6,0,0,4574
1625,65435,1000,2,500,1,4786
1626,39079,3070,5,0,0,4750
1627,108616,36476,13,0,0,4644
1628,80154,47270,14,0,0,4352
1629,25563,303,8,0,0,3511
1630,18007,33237,15,0,0,4665
1631,51752,25962,20,0,0,4631
1632,21540,1188,9,0,0,4791
1633,233057,102840,11,0,0,4791
1634,196079,56890,21,0,0,4791
1635,276607,11430,14,6430,11,4791
1636,20681,0,0,0,0,4939
1637,155278,27200,16,0,0,4926
1638,194949,10121,13,4621,10,4930
1640,307260,40533,24,250,1,4791
1641,105588,22973,3,0,0,4805
1642,41366,27148,15,0,0,4806
1643,59445,5500,21,500,2,4843
1644,130920,30299,20,1100,6,4793
1645,49777,12241,12,0,0,4777
1646,58778,28325,13,0,0,4919
1647,38224,2587,10,0,0,4824
1648,93700,58745,14,0,0,4827
1649,533120,120983,18,0,0,4827
1650,34941,23718,16,0,0,4755
1651,115197,17638,24,0,0,4820
1652,31230,815,5,815,5,4931
1653,98604,17490,15,0,0,4919
1654,385195,0,0,0,0,4903
1655,136104,68988,51,2069,8,4916
1656,23984,2737,14,0,0,4905
1657,169947,48140,21,0,0,4895
1658,71264,94161,17,1000,2,4903
1659,71610,20918,14,0,0,4895
1660,151152,13635,21,1100,1,4895
1661,164178,35314,23,1100,3,4883
1662,18601,100,1,0,0,4888
1663,49331,23572,12,100,1,4888
1664,43326,4164,12,0,0,4881
1665,12112,0,0,0,0,4882
1666,98343,31961,16,0,0,4971
1667,83006,45167,13,0,0,4906
1668,110980,12900,8,950,4,4853
1669,78032,24046,23,0,0,4862
1670,176262,12678,8,150,1,4862
1671,239576,13301,12,0,0,4849
1672,642756,37889,15,1000,2,4841
1673,41370,51335,9,0,0,4842
1674,92905,1766,10,0,0,4827
1675,7430,10500,5,0,0,4791
1676,68390,3450,3,950,2,4754
1677,18366,1100,3,1100,3,4783
1678,197673,48932,15,0,0,4775
1679,11789,28756,20,900,2,4775
1680,213539,2750,15,0,0,4751
1681,13310,0,0,0,0,4755
1682,207395,55903,17,500,1,4761
1683,25688,3103,10,0,0,4754
1684,259582,3833,21,1762,9,4638
1685,288379,15942,8,1442,5,4741
1686,3580,130,3,0,0,4730
1687,84305,78931,15,0,0,4734
1688,4780,0,0,0,0,4733
1689,88192,47848,22,500,1,4784
1690,105665,31226,13,0,0,4727
1691,24756,7720,26,500,2,4723
1692,51304,11611,40,10075,36,4708
1693,12404,1950,7,1200,4,4701
1694,80988,4413,5,0,0,4707
1695,5617,4400,4,400,1,4706
1696,68023,119512,33,500,1,4702
1697,108100,45113,17,1000,2,4699
1698,17470,4100,9,2500,5,4691
1699,138332,67836,17,0,0,4692
1700,4087,500,4,0,0,4684
1701,40264,19137,13,0,0,4684
1702,13290,3175,5,0,0,4679
1703,130761,52423,15,0,0,4674
1704,14371,28723,13,0,0,4671
1705,25322,23821,16,0,0,4673
1706,55356,23871,15,0,0,4660
1707,134501,59855,32,1193,2,4663
1708,63311,29318,11,0,0,4667
1709,90307,3150,3,650,2,4664
1710,2198,16070,12,0,0,4658
1711,43749,9557,5,0,0,4664
1712,7730,375,3,0,0,4659
1713,16171,2875,16,0,0,4656
1714,192108,10200,3,200,2,4656
1715,35895,15720,11,0,0,4649
1716,46578,8322,12,0,0,4645
1717,54309,6772,7,250,1,4698
1718,45613,29117,16,350,1,4625
1719,297127,27415,16,0,0,4631
1720,93148,7776,18,0,0,4631
1721,27905,3794,11,0,0,4628
1722,139983,17289,24,100,2,4629
1723,188703,62973,53,500,1,4625
1724,19479,2250,4,0,0,4625
1725,63635,5175,31,50,1,4622
1726,77203,66817,16,0,0,4646
1727,19020,330,3,0,0,4614
1728,61172,6875,10,0,0,4609
1729,7342,0,0,0,0,4604
1730,62076,11221,15,1050,2,4603
1731,13046,0,0,0,0,4597
1732,11527,16874,27,3880,6,4583
1733,77814,43914,17,0,0,4587
1734,75303,74990,15,0,0,4598
1735,7545,616,6,0,0,4587
1736,26972,0,0,0,0,4587
1737,184805,52755,22,0,0,4726
1738,93971,62023,22,450,3,4580
1739,66328,40522,14,0,0,4575
1740,51745,41377,14,0,0,4606
1741,64341,63621,13,0,0,4568
1742,49708,0,0,0,0,4560
1743,46926,27889,15,0,0,4554
1744,199418,25590,39,3199,9,4548
1745,9126,1202,13,350,1,4554
1746,95109,26149,8,0,0,4593
1747,65706,21958,17,0,0,4534
1748,9862,31280,15,0,0,4545
1749,253349,68947,18,1000,2,4545
1750,25541,660,3,0,0,4520
1751,5580,60,2,0,0,4533
1752,37514,35874,31,500,1,4537
1753,67083,4600,4,500,1,4532
1754,92646,27177,16,0,0,4523
1755,21110,3402,12,0,0,4516
1756,102570,70503,20,0,0,4524
1757,15876,0,0,0,0,4512
1758,8957,0,0,0,0,4509
1759,5375,2000,9,0,0,4509
1760,109114,31956,27,0,0,4512
1761,23432,1162,10,0,0,4510
1762,111384,26669,14,0,0,4505
1763,69880,4635,5,0,0,4552
1764,11289,1500,5,0,0,4492
1765,119676,550,4,550,4,4485
1766,21847,929,4,903,3,4491
1767,40808,38612,27,400,2,4490
1768,47509,21210,10,1000,2,4490
1769,20248,18507,37,1700,5,4488
1770,3441,1643,6,0,0,4484
1771,35216,9959,14,0,0,4481
1772,63036,9006,14,0,0,4475
1773,20844,20844,10,0,0,4474
1774,42420,1000,1,0,0,4461
1775,36254,7232,7,0,0,4453
1776,22412,11654,12,0,0,4460
1777,11512,3667,14,0,0,4460
1778,1703,1230,4,0,0,4390
1779,51471,15505,32,412,1,4450
1780,70518,2000,3,1000,2,4450
1781,431824,30480,16,500,1,4443
1782,25577,33420,18,0,0,4432
1783,17111,13577,10,0,0,4434
1784,99336,14195,14,500,1,4453
1785,67612,0,0,0,0,4442
1786,38918,6505,29,618,2,4442
1787,72812,16930,17,50,1,4442
1788,134937,500,1,0,0,4427
1789,121688,31631,15,0,0,4420
1790,162410,20203,17,0,0,4420
1791,59821,4200,4,200,2,4419
1792,96053,2200,6,2200,6,4391
1793,171946,19198,28,0,0,4397
1794,15737,220,3,0,0,4404
1795,77814,14786,11,0,0,4394
1796,53768,4798,16,450,1,4387
1797,245731,34322,35,0,0,4385
1798,87366,18012,16,0,0,4380
1799,56461,40190,14,0,0,4359
1800,46855,8845,17,0,0,4379
1801,53027,0,0,0,0,4585
1802,96610,66298,22,0,0,4362
1803,61450,7927,10,0,0,4383
1804,18538,2200,3,0,0,4344
1806,28319,18449,13,0,0,4392
1807,107360,15641,15,0,0,4423
1808,32510,14568,13,0,0,4341
1809,9753,1235,3,0,0,4343
1810,13033,1625,6,0,0,4334
1811,17609,803,5,803,5,4317
1812,104052,6016,12,0,0,4331
1813,13878,0,0,0,0,4317
1814,7254,0,0,0,0,4323
1815,12560,1282,6,1282,6,4324
1816,94938,12999,21,0,0,4310
1817,86143,29652,11,500,1,4317
1818,138512,30130,15,50,1,4313
1819,66875,3206,17,0,0,4308
1820,96026,25670,19,0,0,4310
1821,31572,0,0,0,0,4299
1822,11834,0,0,0,0,4306
1823,23552,36165,11,0,0,4300
1824,66052,8380,8,0,0,4301
1825,55639,2750,15,0,0,4299
1826,68226,3147,8,200,2,4299
1827,37953,62571,28,0,0,4282
1828,17810,1375,4,0,0,4294
1829,21915,7000,33,0,0,4289
1830,32563,4200,3,200,1,4282
1831,49479,5500,24,100,1,4282
1832,23854,22498,18,250,3,4274
1833,60049,0,0,0,0,4278
1834,75112,35532,14,500,1,4271
1835,19787,2016,9,500,1,4258
1836,30664,21242,22,700,5,4268
1837,91716,6978,12,0,0,4267
1838,219174,4500,5,2000,4,4265
1839,16495,18779,11,0,0,4261
1840,25963,8183,25,0,0,4244
1841,1701,10,1,0,0,4260
1842,73852,0,0,0,0,4252
1843,12791,0,0,0,0,4246
1844,39020,1295,4,0,0,4246
1845,1076,11379,8,0,0,4233
1846,34443,2125,10,0,0,4233
1847,4735,275,2,0,0,4257
1848,41279,3664,4,3164,3,4233
1849,4708,1000,1,0,0,4232
1850,63090,12059,20,350,3,4231
1851,156544,46593,13,0,0,4225
1852,12239,2912,5,0,0,4226
1853,101464,14610,13,0,0,4223
1854,55147,29219,13,0,0,4225
1855,59424,36600,23,1000,3,4211
1856,52084,4836,7,0,0,4222
1857,368535,146201,21,2600,6,4210
1858,116288,65073,18,0,0,4209
1859,114508,29960,22,1250,8,4226
1860,456509,500,1,500,1,4201
1861,19634,0,0,0,0,4198
1862,56258,38591,23,500,1,4197
1863,102373,67212,33,6600,14,4190
1864,20426,3993,7,3493,6,4194
1865,13034,60000,6,0,0,4169
1866,22455,38814,17,0,0,4175
1867,11604,95,2,0,0,4177
1868,72510,31469,12,0,0,4169
1869,33383,0,0,0,0,4163
1870,181200,7514,21,0,0,4159
1871,17500,17500,2,0,0,4167
1872,22751,4500,9,4500,9,4166
1873,12465,380,3,0,0,4162
1874,6316,0,0,0,0,4149
1875,66860,12667,20,980,5,4155
1876,975,350,3,0,0,4519
1877,197973,72345,14,1029,2,4155
1878,50909,14830,18,0,0,4135
1879,79500,21489,15,0,0,4146
1880,15875,24918,12,0,0,4141
1881,159109,19554,24,1557,6,4138
1882,12906,0,0,0,0,4124
1883,14155,3250,19,0,0,4134
1884,576,12082,14,0,0,4128
1885,48896,4081,12,3397,10,4139
1886,27669,3375,20,0,0,4127
1887,21708,12811,13,0,0,4100
1888,10643,40585,14,850,2,4107
1889,264685,57505,16,0,0,4112
1890,35433,1600,3,0,0,4113
1891,162369,41359,15,500,1,4113
1892,6206,375,3,0,0,4107
1893,226941,44771,17,0,0,4099
1894,94544,111827,8,350,1,4105
1895,128302,132263,32,400,2,4103
1896,3664,0,0,0,0,4089
1897,56017,3905,6,1668,1,4086
1898,40835,50602,39,2250,10,4090
1899,24496,4000,3,500,1,4086
1900,36033,36033,13,0,0,4079
1901,12766,1900,4,400,2,4072
1902,147596,19175,19,16675,18,4076
1903,16489,4851,27,0,0,4064
1904,84516,22713,15,0,0,4063
1905,74147,8315,16,50,1,4064
1906,24887,0,0,0,0,4047
1907,56954,29409,32,0,0,4051
1908,8647,0,0,0,0,4036
1909,37114,21623,12,0,0,4040
1910,50715,39211,13,0,0,4051
1911,149305,49893,19,0,0,4030
1912,225665,4288,15,500,1,4048
1913,20534,589,7,0,0,4021
1914,3962,292,8,0,0,4027
1915,5112,0,0,0,0,4020
1916,67358,67027,34,500,1,4379
1917,11925,400,4,400,4,4015
1918,30300,2160,7,0,0,4002
1919,39139,710,4,0,0,3967
1920,52440,500,1,0,0,4026
1921,23329,6326,3,0,0,4008
1922,10679,13363,12,0,0,4001
1923,53487,0,0,0,0,3991
1924,355423,20500,20,100,1,3963
1925,9052,280,2,0,0,3987
1926,129972,15081,18,500,1,3986
1927,283670,39260,39,200,1,3972
1928,189054,17900,25,7400,23,3985
1929,150312,1000,1,0,0,3967
1930,33517,1250,2,250,1,3978
1931,97750,12616,16,600,2,4074
1932,59035,245,4,0,0,3960
1933,132335,30273,14,0,0,3974
1934,82981,105325,44,1000,2,3964
1935,52139,16314,14,250,1,3965
1936,123313,31595,15,0,0,3959
1937,131755,37299,16,0,0,3952
1938,46440,5582,24,0,0,3952
1939,58970,13467,18,0,0,3946
1940,152367,43406,24,700,3,3938
1941,80534,20715,17,0,0,3949
1942,12184,1160,3,0,0,3939
1943,10355,6510,10,0,0,3918
1944,39947,1750,7,0,0,3922
1945,3082,0,0,0,0,3923
1946,37563,8142,14,0,0,3925
1947,145868,61068,18,10042,4,3925
1948,14231,4950,24,1700,5,3917
1949,87282,13480,10,0,0,3911
1950,11355,135,3,0,0,3916
1951,197239,53412,25,250,2,3914
1952,50586,0,0,0,0,3902
1953,54388,27516,14,0,0,3903
1954,30546,11304,14,0,0,3900
1955,24407,923,10,0,0,3910
1956,640169,82561,36,400,2,3895
1957,56213,3207,14,350,1,3900
1958,21944,29461,13,0,0,3900
1959,76552,150010,36,0,0,3894
1960,37244,38220,18,0,0,3890
1961,38439,3318,13,0,0,3886
1962,32160,1130,6,250,1,3883
1963,126873,95598,32,500,1,3880
1964,8000,2250,11,0,0,3879
1965,194906,23780,14,200,1,3880
1966,85751,26842,14,0,0,3711
1967,15676,0,0,0,0,3178
1968,55064,8041,13,0,0,3329
1969,40675,1413,9,0,0,2895
1970,7843,600,2,600,2,3557
1971,56896,34019,15,0,0,3696
1972,91935,17550,18,0,0,4216
1973,50496,13287,26,0,0,4610
1974,19896,9866,11,0,0,4602
1975,156853,37625,14,0,0,4510
1976,65533,7595,10,0,0,4544
1977,223670,32709,13,2227,4,4230
1978,91813,8690,11,2000,4,3911
1979,12207,0,0,0,0,4565
1980,26421,1250,3,0,0,4593
1981,16176,0,0,0,0,4170
1982,44754,0,0,0,0,3648
1983,23827,8125,37,1000,2,4616
1984,93743,1210,7,650,5,4676
1985,4787,3125,8,500,1,4734
1986,179472,11289,15,0,0,4708
1987,73639,4709,10,2709,9,4341
1988,76077,500,4,0,0,4616
1989,66456,3500,4,1000,2,4679
1990,14273,0,0,0,0,4341
1991,134346,100210,18,0,0,4485
1992,37693,30546,7,0,0,4671
1993,11961,11961,10,0,0,4646
1994,63311,90181,34,950,6,4604
1995,20678,2155,8,0,0,3862
1996,5316,1134,4,0,0,4610
1997,86511,5000,6,2000,4,4625
1998,133831,100,1,100,1,4588
1999,30306,2500,1,0,0,4309
2000,95925,7337,22,350,2,4625
2001,35080,0,0,0,0,4562
2002,14304,0,0,0,0,4600
2003,115385,5890,15,1250,7,4546
2004,66411,34826,19,3001,9,4211
2005,6978,610,3,0,0,4349
2006,39909,2682,14,0,0,4470
2007,8767,6589,8,3892,6,4394
2008,25544,3271,7,0,0,4580
2009,166417,28607,11,0,0,4357
2010,69555,21957,16,250,1,4390
2011,2344,1478,10,0,0,4481
2012,8780,2750,15,0,0,4237
2013,111064,12700,7,2700,6,4547
2014,44654,48874,16,0,0,4530
2015,32678,0,0,0,0,4481
2016,327126,97997,25,350,3,4440
2017,76387,3588,7,0,0,4442
2018,268097,26933,25,0,0,4105
2019,52195,35847,13,0,0,4476
2020,137778,19557,18,0,0,4599
2021,354807,6000,12,3500,11,4597
2022,3056,1200,3,0,0,4363
2023,101901,17898,22,100,1,4433
2024,34182,0,0,0,0,3967
2025,7371,1375,4,0,0,4505
2026,178733,26465,22,1800,4,4537
2027,87553,15681,14,0,0,4547
2028,14614,2275,3,0,0,4567
2029,91259,60609,12,0,0,4531
2030,23997,250,2,250,2,4204
2031,37202,15000,4,0,0,4511
2032,53232,80696,65,22100,45,3831
2033,54594,14402,14,0,0,4233
2034,57474,5535,7,0,0,4364
2035,20111,5653,12,0,0,4468
2036,45950,38921,22,750,2,4302
2037,67948,2750,5,650,3,4226
2038,216498,43083,24,2500,5,4440
2039,100649,4000,3,500,1,4457
2040,52713,16273,13,100,1,4449
2041,186892,63444,13,500,1,3732
2042,11690,17615,17,0,0,4417
2043,144697,2000,1,0,0,4420
2044,75179,1015,2,0,0,4118
2045,19850,500,1,500,1,4376
2046,96154,7052,15,0,0,4433
2047,55778,6500,12,500,1,3704
2048,36227,7230,14,0,0,3736
2049,93848,1600,4,1500,3,4475
2050,41153,28686,15,0,0,4404
2051,20789,0,0,0,0,4279
2052,121992,3200,4,600,2,4257
2053,37911,2250,11,0,0,4385
2054,233656,41941,14,500,1,4266
2055,41133,635,3,0,0,4419
2056,60864,23364,19,50,1,4436
2057,90526,2000,9,0,0,4488
2058,15148,15148,3,0,0,269
2059,5393,0,0,0,0,4517
2060,434,15530,5,0,0,3628
2061,81055,14344,14,0,0,4610
2062,31360,821,7,0,0,4488
2063,156885,38601,19,0,0,4534
2064,4148,13504,18,0,0,4607
2065,63820,13981,15,0,0,4608
2066,379744,19191,17,1850,11,4608
2067,76659,0,0,0,0,4608
2068,40724,29481,14,0,0,4007
2069,146173,13871,17,0,0,4414
2070,26055,647,9,0,0,4464
2071,68,590,1,0,0,3937
2072,50001,4853,12,0,0,4023
2073,122506,21022,13,0,0,4408
2074,126886,9120,17,0,0,4044
2075,42342,11408,23,11408,23,4331
2076,58898,23050,15,50,1,4328
2077,45735,10085,3,0,0,4239
2078,77225,30646,15,0,0,4282
2079,59874,0,0,0,0,3986
2080,30868,405,3,0,0,4226
2081,34257,2010,4,0,0,4309
2082,42639,7366,12,0,0,4181
2083,771,40256,4,0,0,4203
2084,89708,8000,4,0,0,3173
2085,75892,8738,15,0,0,4160
2086,140918,69760,32,0,0,3883
2087,475338,39680,22,700,4,3355
2088,14426,0,0,0,0,4096
2089,29559,28969,16,0,0,4236
2090,113113,10736,13,0,0,4307
2091,73027,34002,19,0,0,4063
2092,17386,0,0,0,0,3771
2093,9310,500,1,500,1,4272
2094,11023,0,0,0,0,4328
2095,55406,38118,18,500,1,4310
2096,47638,0,0,0,0,3739
2097,30040,8636,8,500,1,3873
2098,24787,1000,1,0,0,3930
2099,40758,3500,4,1000,2,4299
2100,726,0,0,0,0,4268
2101,40686,260,2,0,0,4177
2102,16626,2500,13,0,0,4329
2103,18944,300,3,300,3,3932
2104,114949,87136,24,600,2,4294
2105,32522,5971,4,471,2,4042
2106,86533,3700,4,700,2,3600
2107,166470,9574,16,0,0,4194
2108,10797,0,0,0,0,3581
2109,131618,46473,16,0,0,4274
2110,77523,11050,5,1000,2,4274
2111,47905,14575,16,2000,4,4245
2112,28695,0,0,0,0,4173
2113,15253,5427,8,0,0,4373
2114,193818,16327,13,0,0,3768
2115,30556,950,5,550,3,4361
2116,22678,2125,7,0,0,4068
2117,89430,24314,18,0,0,1547
2118,26522,18479,13,0,0,4358
2119,59913,2210,5,150,1,3481
2120,16516,500,1,0,0,4275
2121,49050,18436,16,0,0,2426
2122,27981,63004,17,0,0,2921
2123,4939,1000,1,0,0,2515
2124,26077,6768,4,0,0,3487
2125,110893,4653,6,0,0,3645
2126,56455,6000,3,0,0,4218
2127,32699,1500,2,500,1,3167
2128,109790,16108,4,0,0,3123
2129,166681,107645,25,0,0,3287
2130,145233,9366,5,4866,3,2626
2131,1054,15147,3,0,0,3133
2132,27532,4639,13,0,0,3939
2133,62464,5675,16,500,1,3820
2134,4041,0,0,0,0,3344
2135,28138,6330,29,0,0,3847
2136,33010,0,0,0,0,3915
2137,45687,45,2,0,0,2269
2138,12981,0,0,0,0,4246
2139,168246,4600,4,100,2,4103
2140,75505,30850,17,500,1,4007
2141,55591,8817,13,0,0,3693
2142,37358,50488,19,0,0,3967
2143,33803,6100,34,0,0,4079
2144,2500,2500,1,0,0,3717
2145,140527,3500,14,0,0,4023
2146,5360,0,0,0,0,4392
2147,124430,15523,17,1200,8,4054
2148,240007,46771,14,0,0,4048
2149,245021,13639,15,180,1,3984
2150,53518,73933,30,400,1,3930
2151,122545,269,4,250,1,3834
2152,192889,10500,5,0,0,4096
2153,227776,47286,19,2276,5,3980
2154,37833,48172,15,500,1,3551
2155,48256,9690,2,0,0,3979
2156,99704,15750,12,0,0,4106
2157,394999,4150,5,150,3,3599
2158,82497,0,0,0,0,3565
2159,15326,0,0,0,0,4140
2160,32619,1070,7,0,0,3846
2161,57017,2495,11,0,0,3854
2162,252741,29296,19,635,3,4189
2163,49375,23628,14,0,0,3797
2164,25341,38,4,0,0,3995
2165,45150,18907,13,0,0,4141
2166,187462,10500,5,500,4,3953
2167,19132,9124,17,0,0,3915
2168,196967,38490,37,9550,20,4008
2169,13040,500,1,0,0,3972
2170,184301,6454,13,3954,12,4010
2171,36294,0,0,0,0,3956
2172,89840,7048,14,0,0,3819
2173,6914,1500,1,0,0,3915
2174,28493,21845,22,300,1,3932
2175,111793,500,1,0,0,4057
2176,18700,870,2,0,0,3995
2177,53957,7000,4,500,1,4133
2178,135770,4700,5,200,3,4215
2179,189784,35464,18,2197,4,4190
2180,60076,45582,9,0,0,3935
2181,3522,3522,4,0,0,3916
2182,36736,0,0,0,0,4134
2183,100634,69669,28,1540,12,4193
2184,88918,5537,14,0,0,4180
2185,245045,25039,16,500,1,4173
2186,37948,19213,43,0,0,3914
2187,81552,7703,8,0,0,3855
2188,118067,8715,12,0,0,3718
2189,268314,29968,14,500,1,3869
2190,135488,57787,16,0,0,4117
2191,68243,10012,22,903,3,3888
2192,56693,20454,11,0,0,3893
2193,194875,7550,6,1050,3,3831
2194,206155,28447,17,0,0,3848
2195,35425,4125,19,0,0,3834
2196,161579,7688,21,5688,20,3811
2197,11314,741,4,0,0,3845
2198,119531,60503,43,250,1,4002
2199,48433,4300,5,800,3,3673
2200,10872,4500,27,0,0,3882
2201,109268,7401,17,750,1,4034
2202,105160,20458,21,0,0,3732
2203,90919,44430,17,0,0,3739
2204,50230,4149,9,800,4,3727
2205,74538,18835,21,0,0,2726
2206,4606,4320,6,0,0,3501
2207,61617,23495,13,0,0,3972
2208,15275,75,2,0,0,2761
2209,112891,500,1,500,1,3909
2210,41176,7624,7,2624,4,3729
2211,81251,19500,6,0,0,3958
2212,18142,220,4,0,0,3638
2213,16200,40455,17,0,0,3840
2214,8913,2050,10,50,1,3630
2215,14372,9042,13,0,0,3557
2216,77965,41126,33,2683,7,3120
2217,12271,7684,15,1000,2,4219
2218,49874,39976,13,0,0,4293
2219,35445,3379,9,0,0,4198
2220,91755,5026,8,751,3,2676
2221,33753,14961,14,500,1,3335
2222,53750,23135,14,0,0,3736
2223,110132,19000,5,0,0,3271
2224,12221,511,4,0,0,3692
2225,65519,0,0,0,0,4150
2227,47291,1350,4,350,3,2336
2228,124564,11026,13,0,0,3840
2229,24111,9374,16,0,0,3802
2230,35801,3337,13,0,0,3743
2231,150972,2700,3,700,2,3645
2232,292023,14125,12,3250,7,3683
2233,47090,0,0,0,0,3726
2234,1300,454,11,0,0,3691
2235,109103,19600,27,7600,24,3739
2236,101057,13650,11,2150,9,3600
2237,20900,1000,1,0,0,3685
2238,46607,0,0,0,0,3727
2239,33017,1069,7,250,1,3814
2240,30729,16456,15,0,0,3795
2241,35546,3376,10,0,0,3739
2242,7845,265,3,0,0,3508
2243,25788,4650,13,4650,13,3687
2244,13543,1443,7,423,2,3811
2245,16618,897,5,0,0,3620
2246,11548,1634,7,0,0,3837
2247,22181,6245,15,0,0,3656
2248,222312,29039,17,0,0,3721
2249,25080,2060,12,0,0,3795
2250,17964,5030,23,0,0,3783
2251,155385,15267,12,0,0,3624
2252,3977,0,0,0,0,3593
2253,14620,0,0,0,0,2833
2254,46882,0,0,0,0,3701
2255,3350,65,3,0,0,3540
2256,3049,0,0,0,0,3613
2257,32377,250,2,250,2,3515
2258,9396,860,5,350,2,3588
2259,102669,6760,14,306,2,3265
2260,26745,17547,9,0,0,3664
2261,120576,36635,14,0,0,3823
2262,7658,300,1,0,0,3231
2263,11136,100,1,0,0,3571
2264,168778,57060,20,500,1,3326
2265,124979,14267,14,0,0,3720
2266,35659,1102,9,0,0,3533
2267,55996,12165,14,0,0,3582
2268,65904,47224,35,5350,18,3655
2269,125679,68151,27,650,1,3683
2270,235312,56685,16,0,0,3476
2271,64414,1952,12,0,0,2395
2272,34204,16862,9,1700,5,3596
2273,22384,0,0,0,0,3676
2274,13381,1150,2,150,1,3312
2275,10959,500,1,0,0,3469
2276,28607,5943,5,0,0,2895
2277,30686,6161,2,0,0,3596
2278,8260,700,2,0,0,3673
2279,61584,27937,14,0,0,3783
2280,141594,30565,16,0,0,3776
2281,114549,5000,4,1000,2,3760
2282,64153,23563,19,0,0,3575
2283,10000,790,3,0,0,3564
2284,21839,853,3,119,1,3638
2285,182704,5850,12,3100,10,3820
2286,92551,13755,13,500,1,3895
2287,49353,34656,14,0,0,3540
2288,21843,1411,9,0,0,3177
2289,34072,500,1,0,0,3879
2290,72962,28055,16,0,0,3869
2291,99502,19678,28,600,2,4182
2292,13250,17778,14,0,0,3861
2293,98232,56687,14,500,1,3867
2294,98895,89709,17,500,1,3854
2295,119340,400,5,400,5,3855
2296,30171,15370,13,0,0,3853
2297,105957,4881,12,0,0,3859
2298,22548,3225,9,0,0,3852
2299,89761,11965,13,0,0,3845
2300,65263,22500,4,0,0,3844
2301,128456,70125,28,0,0,3764
2302,35203,1800,16,1800,16,3832
2303,62023,750,4,550,1,3819
2304,44197,2500,1,0,0,3831
2305,104245,45589,14,0,0,3810
2306,252520,43392,17,500,1,3818
2307,85496,2799,7,2711,6,3820
2308,49874,7200,9,1700,4,3817
2309,109649,22136,13,0,0,3812
2310,34379,13051,20,150,1,3805
2311,56688,3550,10,1050,9,3812
2312,48970,30872,14,0,0,3817
2313,70789,76661,29,150,1,3810
2314,24277,5330,5,0,0,3796
2315,20308,19526,13,0,0,3797
2316,111041,10252,12,0,0,3875
2317,27904,6622,17,0,0,3793
2318,128620,7747,12,0,0,3789
2319,65340,33795,11,500,1,3775
2320,27135,4908,11,0,0,3783
2321,32898,1000,1,0,0,3777
2322,196922,40170,18,0,0,3755
2323,196175,33886,13,0,0,3775
2324,11457,705,3,0,0,3767
2325,175344,40152,19,0,0,3770
2326,5154,54657,28,0,0,3769
2327,13232,8668,16,0,0,3753
2328,88232,11550,5,550,3,3729
2329,75526,46421,14,0,0,3712
2330,53935,0,0,0,0,3743
2331,18402,0,0,0,0,3746
2332,24784,100,1,0,0,3729
2333,62903,16434,13,0,0,3732
2334,80272,34744,14,550,2,3728
2335,10458,10458,12,0,0,3726
2336,188184,32170,13,0,0,3707
2337,83524,43152,18,0,0,3694
2338,10794,0,0,0,0,3712
2339,49807,6393,20,0,0,3718
2340,18266,12254,15,0,0,3713
2341,87851,28969,17,0,0,4026
2342,32991,1230,6,0,0,3693
2343,28677,215,3,0,0,3699
2344,103809,16776,14,0,0,3699
2345,417,3000,1,0,0,3670
2346,8859,11998,13,0,0,3690
2347,26896,5364,15,0,0,3685
2348,16986,0,0,0,0,3676
2349,25530,25131,17,0,0,3677
2350,77067,40129,15,0,0,3671
2351,6350,0,0,0,0,3657
2352,76118,79154,41,1992,2,3621
2353,40420,8649,14,0,0,3651
2354,30178,14422,15,0,0,3656
2355,15088,0,0,0,0,3650
2356,138020,16449,17,500,1,3637
2357,27310,15537,16,500,1,3623
2358,109131,17481,17,150,1,3622
2359,35356,18520,15,300,1,3637
2360,33466,355,3,0,0,3592
2361,350608,50988,26,2643,5,3630
2362,42107,3600,4,1000,2,3607
2363,74796,19710,15,400,1,3616
2364,26129,20265,17,0,0,3629
2365,30893,0,0,0,0,3623
2366,9445,1000,2,1000,2,3613
2367,52965,500,1,0,0,3606
2368,19516,17696,16,0,0,3593
2369,106378,56007,14,0,0,3607
2370,22201,51278,16,350,1,3602
2371,73378,13607,14,0,0,3599
2372,50193,12263,3,0,0,3596
2373,165144,24156,14,0,0,3581
2374,53556,0,0,0,0,3575
2375,18387,40560,19,800,2,3588
2376,28577,48564,14,0,0,3586
2377,55417,37127,31,0,0,3575
2378,142244,12325,13,0,0,3578
2379,23139,8156,14,0,0,3578
2380,146232,83783,19,375,1,3566
2381,35323,1875,8,0,0,3553
2382,108081,217006,24,0,0,3567
2383,1021,100,1,0,0,3553
2384,120345,38323,17,650,2,3544
2385,11593,9055,16,0,0,3558
2386,68180,2044,9,0,0,3550
2387,26605,3704,11,0,0,3543
2388,17920,3250,18,0,0,3546
2389,85156,133,5,0,0,3550
2390,9005,520,1,0,0,3531
2391,55404,10613,15,500,1,3531
2392,42584,841,6,0,0,3526
2393,92843,27650,29,9150,26,3530
2394,51082,40878,13,0,0,3524
2395,18727,0,0,0,0,3524
2396,212029,43162,19,0,0,3518
2397,48806,12600,10,2500,8,3502
2398,15610,0,0,0,0,3508
